"photo_url","id","mold","brand","plastic","color","stamped_weight_g","scale_weight_g","condition","price_usd","status","notes"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/284-solarflare.jpg","284","FD3 / Solar Flare II","Discmania","Glow C-Line","clear glow metalflake","not stamped","unknown","8","16","available","Discmania Solar Flare II (FD3) — Alden Harris Signature Series; glow C-Line metal flake; premium collectible fairway; no ink | Comp: signature-series glow FD3 ~$18-22 used; we undercut to $16 (kept premium)"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/285-destroyer.jpg","285","Destroyer","Innova","Metal Flake","blue sparkle","not stamped","unknown","8","12","available","Innova Destroyer — Metal Flake plastic; blue w/ sparkle; Flight 12/5/-1/3 distance driver; no ink; great shape | Comp: used Metal Flake Destroyer ~$14-17; we undercut to $12"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/286-thrasher.jpg","286","Captain's Thrasher","Discraft","ESP","blue/teal swirl","not stamped","unknown","8","13","sold","Discraft Captain's Thrasher — FIRST RUN; ESP swirl (blue/teal); modified overstable; Flight 12/5/0/2; signature stamp; no ink; collectible first run | Comp: first-run Thrasher ~$15-18 used; we undercut to $13"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/287-timelapse.jpg","287","Time-Lapse","Axiom","unknown","blue/lime swirl","not stamped","unknown","8","11","sold","Axiom Time-Lapse — FACTORY MISPRINT special-edition stamp; blue w/ lime rim; overstable driver; novelty misprint; no ink | Comp: used Time-Lapse ~$13-16; misprint priced at $11"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/288-dd.jpg","288","DD","Discmania","S-Line","black","not stamped","173","7","10","sold","Discmania DD (Distance Driver) — S-Line; black; Flight 11/6/-3/2; understable distance driver; no ink | Comp: used S-Line DD ~$11-14; we undercut to $10"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/289-havoc.jpg","289","Havoc","Latitude 64","Opto-X","yellow","not stamped","unknown","8","10","sold","Latitude 64 Havoc — Opto-X plastic; bright yellow; Flight 13/5/-1/3 distance driver; flight numbers hand-written on plate; no name; clean | Comp: used Opto Havoc ~$11-13; we undercut to $10"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/290-rhythm.jpg","290","Rhythm","Axiom","","purple/blue","","175","8","12","sold","Axiom Fission Rhythm (MVP family); understable fairway driver; Flight ~6/5/-3/1; 2024 MVP Open at Maple Hill DGC tournament stamp; purple/blue Fission; ink on back; 175g"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/291-wraith.jpg","291","Wraith","Innova","Halo Star","green","","150","9","9","available","Innova Halo Star Wraith; green w/ lime rim; distance driver; Flight 11/5/-1/3; ink on back; light 148g"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/292-tern.jpg","292","Tern","Innova","Glow Champion","glow","","166","9","10","sold","Innova Proto Glow Champion Tern; distance driver; Flight 12/6/-3/2; understable; ink on back; 166g"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/293-fd.jpg","293","FD","Discmania","S-Line","blue","","174","9","9","available","Discmania S-Line FD; blue; fairway driver; Flight 7/6/0/1; no ink; 174g"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/294-zone.jpg","294","Zone","Discraft","","green","","174","9","14","sold","Discraft Zone; green metallic; Surly Brewing Co 19th Annual Surly Open (Twin Cities MN) tournament stamp; overstable approach; no ink; 174g"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/295-firebird.jpg","295","Firebird","Innova","","blue","","175","8.5","9","sold","Innova Firebird; blue; overstable fairway/distance driver; Flight 9/3/0/4; faded stamp; no ink; 175g"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/296-cigarra.jpg","296","Cigarra","Discraft","ESP Swirl","purple","","171","9","12","sold","Discraft ESP Cigarra; purple swirl; Ledgestone edition; Barela x Turner collab stamp; understable fairway driver; Flight 7/6/-3/1; no ink; 171g"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/297-wraith.jpg","297","Wraith","Innova","Halo Star","teal/purple","","167","9","9","sold","Innova Halo Star Wraith; teal center w/ purple rim; distance driver; Flight 11/5/-1/3; no ink; 167g"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/298-warrior.jpg","298","Warrior","MVP","","orange","","172","9","12","sold","MVP Archetype Series (presented by Eagle McMahon) - 'The Warrior'; orange; Official Team Series; 172g; no ink ; Flight 13/5/-1/3 (overstable distance driver)"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/299-venom.jpg","299","Venom","Discraft","Z Swirl","blue","","173","9","11","sold","Discraft Z Swirl Venom; blue swirl; Anthony Barela Tour Series; distance driver; Flight 13/5/0/3; no ink; 173g"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/300-boss.jpg","300","Boss","Innova","Halo Star","green/blue","","171","9","10","sold","Innova Halo Star Boss; green center w/ blue rim; distance driver; Flight 13/5/-1/3; no ink; 171g"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/301-destroyer.jpg","301","Destroyer","Innova","Star","white","","175","8.5","13","sold","Innova Star Destroyer; white/pearl; Philo Brathwaite Tour Series; distance driver; Flight 12/5/-1/3; ink on back; 175g"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/302-osprey.jpg","302","Osprey","Millennium","Victory Line","yellow/orange","","169","9","15","sold","Millennium Victory Line Osprey PROTOTYPE (Climo Disc Golf); Ken Climo distance driver; Flight ~12/5/-2/3; yellow/orange; no ink; 169g; special/collector"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/303-shryke.jpg","303","Shryke","Innova","Star","yellow","","172","8.5","9","available","Innova Star Shryke; yellow; distance driver; Flight 13/6/-2/2; ink on back; 172g"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/304-malta.jpg","304","Malta","Discraft","Z Lite","green","","","9","10","available","Discraft Z Lite Malta ('Lil Z'); green; stable midrange; Flight 5/4/-1/3.5; bee front stamp; ink on back; 9/10"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/305-truth.jpg","305","Truth","Dynamic Discs","Lucid","red/white/blue","","180","9","9","available","Dynamic Discs Lucid EMAC Truth (Eric McCabe); red/white/blue MyDye; midrange; Flight 5/5/-1/1; no ink; 180g"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/306-buzzz.jpg","306","Buzzz","Discraft","Z","orange","","180","8.5","7","sold","Discraft Z Buzzz; orange; older/worn; midrange; Flight 5/4/-1/1; ink on back; 180g"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/307-hades.jpg","307","Hades","Discraft","","gray/olive","","173","9","10","available","Discraft Hades; gray/olive; Paul McBeth understable distance driver; Flight 12/6/-3/2; no ink; 173g"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/308-daedalus.jpg","308","Daedalus","Innova","Star","purple","","174","7.5","9","available","Innova Star Daedalus; purple; distance driver; Flight 13/6/-3/2; well-used; no ink; ~174g"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/309-thunderbird.jpg","309","Thunderbird","Innova","Star","red","","171","9","9","sold","Innova Star Thunderbird; red; distance/fairway driver; Flight 9/5/0/2; no ink; 171g"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/310-beast.jpg","310","Beast","Innova","Star","pink","","176","8.5","7","available","Innova Star Beast; pink; distance driver; Flight 10/5/-2/2; no ink; 176g | Comp: used Star Beast ~$8-10; priced $7"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/311-firebird.jpg","311","Firebird","Innova","Star","blue","","","9","11","sold","Innova Firebird - Nate Sexton Tour Series; blue/teal; overstable fairway; Flight 9/3/0/4; signature series; no ink; weight TBD"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/312-scorch.jpg","312","Scorch","Discraft","Fuzed","pink/red flame","","178","9","11","sold","Discraft Fuzed Scorch; flame-dyed pink/red/gold; distance driver; Flight 11/6/-2/2; no ink; 178g"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/313-tl3.jpg","313","TL3","Innova","","white","","175","8.5","6","available","Innova TL3; white; fairway driver; Flight 8/4/-1/1; no ink; 175g"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/314-lift.jpg","314","Lift","Streamline","Eclipse Glow","glow","","177","9","11","sold","Streamline Eclipse Glow Lift; distance driver; Flight 9/5/-2/1.5; premium glow; no ink; 177g"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/315-dye.jpg","315","Custom Dye","unknown","","pink/purple","","166","8.5","12","available","CUSTOM full-plate DYE - Star Wars Rebel Alliance (pink/purple); PUTTER; mold/brand still TBD; no ink; 166g"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/316-nukess.jpg","316","Nuke SS","Discraft","ESP","pink swirl","","174","9","10","sold","Discraft ESP Nuke SS; pink/purple swirl; distance driver; Flight 13/5/-3/3; no ink; 174g"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/317-tern.jpg","317","Tern","Innova","Champion","blue translucent","","169","9","9","sold","Innova Champion Tern; blue translucent; distance driver; Flight 12/6/-2/2; no ink; 169g"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/318-zonegt.jpg","318","Zone GT","Discraft","Titanium","blue/purple swirl","","178","8.5","13","sold","Discraft Titanium Zone GT; blue/purple swirl; overstable putt & approach; Flight 4/3/0/3; ink on back; 178g | Comp: used Ti Zone GT ~$15-18; we undercut to $13"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/319-destroyer.jpg","319","Destroyer","Innova","Star","orange","","173","9","10","available","Innova Star Destroyer; orange; distance driver; Flight 12/5/-1/3; no ink; 173g | Comp: used Star Destroyer ~$12-14; we undercut to $10"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/320-foxx.jpg","320","Foxx","Innova","Star","orange","","180","9","8","sold","Innova Star Foxx; orange; midrange; Flight 5/6/-1/1; no ink; heavy 180g | Comp: used Foxx ~$10-12; we undercut to $8"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/321-kratos.jpg","321","Kratos","Discraft","ESP","blue","","176.4","8.5","12","available","Discraft ESP Kratos; blue swirl; high-speed distance driver; Flight 12/5/-1/3; no ink; 176.4g | Comp: used ESP Kratos ~$14-17; we undercut to $12"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/322-zeus.jpg","322","Zeus","Discraft","ESP","purple","","167","8.5","12","sold","Discraft ESP Zeus (Paul McBeth line); pink/purple; overstable distance driver; Flight 12/5/-1/3; no ink; 167g | Comp: used Zeus ~$14-16; we undercut to $12"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/323-destroyer.jpg","323","Destroyer","Innova","Halo Star","white/red rim","","174","8.5","12","sold","Innova Halo Star Destroyer; orange; distance driver; Flight 12/5/-1/3; no ink; 174g | Comp: used Halo Destroyer ~$14-16; we undercut to $12"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/324-destroyer.jpg","324","Destroyer","Innova","Star","white","","175","7.5","9","sold","Innova Star Destroyer; white marbled; distance driver; Flight 12/5/-1/3; ink on back; well-used; 175g | Comp: used Star Destroyer ~$11-13; we undercut to $9"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/325-fd.jpg","325","FD","Discmania","S-Line","blue","","unknown","8.5","8","sold","Discmania S-Line FD; blue; fairway driver; Flight 7/6/0/1; no ink | Comp: used S-Line FD ~$10-12; we undercut to $8"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/326-md3.jpg","326","MD3","Discmania","Color Glow C-Line","teal","","180","9","18","available","Discmania Color Glow C-Line MD3 'Iron Samurai 3' - Eagle McMahon Signature Series; teal; midrange; Flight 5/5/0/1; no ink; 180g | Comp: retail $20-30 sig-glow collectible; we price $18 (9/10)"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/327-roc3.jpg","327","Roc3","Innova","Champion","orange","","173","8.5","9","available","Innova Champion Roc3; orange translucent; midrange; Flight 5/4/0/3; no ink; 173g | Comp: used Champion Roc3 ~$11-13; we undercut to $9"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/328-mako3.jpg","328","Mako3","Innova","Champion","magenta","","175","8.5","8","available","Innova Champion Mako3; magenta; straight midrange; Flight 5/4/0/0; ink on back; 175g | Comp: used Champion Mako3 ~$10-12; we undercut to $8"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/329-mfa.jpg","329","Destroyer","unknown","","pink","","unknown","9","10","sold","Pink disc w/ full-face 'MFA' repeating stamp; mold/brand TBD (stamp covers plate); no ink; 9/10 | Comp: mystery/blank ~$8-12; priced $10"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/330-avenger.jpg","330","Avenger SS","Discraft","Titanium","steel blue","not stamped","174","8.5","23","available","Discraft Titanium (Ti) Avenger SS; steel blue; PDGA US Amateur Disc Golf Championship (USADGC) stamp; understable distance driver; Flight 10/5/-3/2; ink on back; 174g; premium OOP Ti plastic | Comp: used Ti Avenger SS ~$16-20; we undercut to $14"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/331-athena.jpg","331","Athena","Discraft","ESP","orange swirl","not stamped","167","8","9","available","Discraft Athena - Paul McBeth Signature, FIRST RUN; orange ESP swirl; control/distance driver; Flight 7/5/0/2; ink on back; 167g | Comp: used Athena ~$11-13; we undercut to $9"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/332-freedom.jpg","332","Freedom","Dynamic Discs","Lucid","yellow","not stamped","174","8","9","available","Dynamic Discs Lucid Freedom; yellow sparkle; understable speed-14 distance driver (bomber); Flight 14/5/-3/3; ink on back; 174g | Comp: used Lucid Freedom ~$10-12; we undercut to $9"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/333-wraith.jpg","333","Wraith","Innova","Champion","blue","not stamped","172","8.5","9","available","Innova Champion Wraith; translucent blue; distance driver; Flight 11/5/-1/3; ink on back; center sticker-mark & light wear; 172g | Comp: used Champion Wraith ~$10-13; we undercut to $9"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/335-krait.jpg","335","Krait","Innova","Blizzard Champion","orange","not stamped","151","8","10","available","Innova Blizzard Champion Krait; orange; distance driver; Flight 11/5/-1/2; ink on back; ultralight Blizzard plastic 151g | Comp: used Blizzard Champion driver ~$11-14; we undercut to $10"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/336-beast.jpg","336","Beast","Innova","Star","red","not stamped","173","8.5","7","available","Innova Star Beast; red; distance driver; Flight 10/5/-2/2; no ink; 173g | Comp: used Star Beast ~$8-10; we undercut to $7"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/337-tl.jpg","337","TL","Innova","Glow DX","glow","","169","9","10","available","Innova Glow DX TL; glow; Flight 7/5/-1/1; overstable fairway driver; no ink on back; 169g"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/338-dd1.jpg","338","DD1","Discmania","Q-Line","orange","","173","9.5","10","available","Discmania Q-Line DD1 (Premier Technology); orange; Flight 11/6/-1/2; distance driver; no ink on back; near mint; 173g"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/339-destroyer.jpg","339","Destroyer","Innova","Star","pink/yellow swirl","","160","9","14","available","Innova Star Destroyer - Bradley Williams Tour Series; pink/yellow swirl; Flight 12/5/-1/3; distance driver; no ink on back; lightweight 160g"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/340-scorch.jpg","340","Scorch","Discraft","Z","pink","","174","9","12","available","Discraft Z Scorch; pink; Flight 11/6/-2/2; distance driver; no ink on back; 174g"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/341-fd.jpg","341","FD","Discmania","D-Line","orange","","174","7.5","8","available","Discmania D-Line FD (Fairway Driver); orange; Flight 7/6/-1/2; fairway driver; ink on front, no ink on back; 174g"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/342-valkyrie.jpg","342","Valkyrie","Innova","Champion","orange","","171","8.5","11","available","Innova Champion Valkyrie; orange; Flight 9/4/-2/2; distance driver; no ink on back; 171g"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/343-dmodels.jpg","343","D Model S","Prodigy","BaseGrip","green","","174","9","8","available","Prodigy Ace Line BaseGrip D Model S; green; Flight 13/6/0/2; stable distance driver; no ink on back; 174g"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/344-leopard.jpg","344","Leopard","Innova","DX","pink","","147","9","7","available","Innova DX Leopard; pink; Flight 6/5/-2/1; fairway driver; no ink on back; 147g"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/345-boss.jpg","345","Boss","Innova","Star","blue","","175","8","11","available","Innova Star Boss; blue; Flight 13/5/-1/3; distance driver; no ink on back; 175g"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/346-escape.jpg","346","Escape","Dynamic Discs","Fuzion Burst","blue swirl","","170","8","11","available","Dynamic Discs Fuzion Burst Escape; blue swirl; Flight 9/5/-0.5/2; stable fairway driver; no ink on back; 170g"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/347-hades.jpg","347","Hades","Discraft","ESP","gray/purple","","174","8","13","available","Discraft ESP Hades - Paul McBeth; gray/purple; Flight 12/6/-3/2; distance driver; ink on back; 174g"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/348-leopard3.jpg","348","Leopard3","Innova","Champion","orange","","175","9","9","available","Innova Champion Leopard3; orange; Flight 7/5/-2/1; understable fairway driver; no ink; 175g"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/349-f9.jpg","349","F9","Prodigy","Air Spectrum","magenta/blue swirl","","164","9","12","available","Prodigy Air Spectrum F9; magenta/blue swirl; Flight 8/6/-4/0.5; understable fairway driver; no ink on back; 164g"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/350-monarch.jpg","350","Monarch","Innova","Champion","red","","175","9","14","available","Innova Champion Monarch; red; Flight 10/5/-4/1; understable distance driver; no ink; 175g"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/351-maiden.jpg","351","Maiden","Westside","unknown","white/gold","","174","9","10","available","Westside Maiden; white/gold swirl; Flight 7/5/-3/1; understable fairway driver; no ink; 174g"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/352-agl.jpg","352","Unknown","AGL (Above Ground Level)","unknown","blue","","170","8","12","available","AGL (Above Ground Level) - Alex Seamon / Team G / Smokin Aces custom stamp; blue; mold unidentified; no ink; 170g"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/353-monarch.jpg","353","Monarch","Innova","Champion","yellow","","174","8","12","available","Innova Champion Monarch; yellow; Flight 10/5/-4/1; understable distance driver; light ink on back; 174g"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/354-fd-nightstone.jpg","354","FD","Discmania","Neo","pink","","174","9","15","available","Discmania Neo FD - 'Night Stone' Mystery Box Special Edition; pink; Flight 7/6/-1/2; fairway driver; no ink on back; 174g"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/355-gateway.jpg","355","Unknown","Gateway","Underground (Factory 2nd)","white","","172","8","6","available","Gateway Underground Factory Second; white; mold unidentified; no ink on back; 172g"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/356-zone.jpg","356","Zone","Discraft","Special Blend","purple/lavender with blue swirl","","174","10","38","available","2026 Tour Series; signed by Adam Hammes; purple/lavender with blue swirl foil; Flight 4/3/0/3"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/357-cicada.jpg","357","Cicada","Discraft","Special Blend","blue","","165","10","42","available","2026 Tour Series; signed by Missy Gannon; Minnesota lake/canoe stamp; blue with blue foil; Flight 7/6/-1/1"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/358-cicada.jpg","358","Cicada","Discraft","Special Blend","pearl blue-rim/white plate","","165","10","42","available","2026 Tour Series; signed by Missy Gannon; Minnesota lake/canoe stamp; pearl two-tone blue rim/white plate with gold foil; Flight 7/6/-1/1"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/359-cicada.jpg","359","Cicada","Discraft","Special Blend","pink","","159","10","45","available","2026 Tour Series (Missy Gannon mold); signed by Paige Pierce; Minnesota lake/canoe stamp; pink; Flight 7/6/-1/1"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/360-cicada.jpg","360","Cicada","Discraft","Special Blend","pale lavender","","165","10","45","available","2026 Tour Series (Missy Gannon mold); signed by Paige Pierce; Minnesota lake/canoe stamp; pale lavender; Flight 7/6/-1/1"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/361-nukeos.jpg","361","Nuke OS","Discraft","Elite Z Confetti","confetti/maroon foil","","174","10","55","available","Victory Edition; 2025 Discmania Challenge Champion Confetti Elite Z Nuke OS; signed by Ezra Aderhold (NOT Ezra Robinson — different player); Flight 13/4/0/4"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/362-nukeos.jpg","362","Nuke OS","Discraft","Elite Z Confetti","confetti/magenta foil","","174","10","55","available","Victory Edition; 2025 Discmania Challenge Champion Confetti Elite Z Nuke OS; signed by Ezra Aderhold (NOT Ezra Robinson — different player); Flight 13/4/0/4"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/363-bokeh.jpg","363","Bokeh","Axiom","Neutron","green/tan","","174","10","42","available","Simon Line; Fairway Driver 7/6/0/1; signed by Simon Lizotte; Flight 7/6/0/1"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/364-bokeh.jpg","364","Bokeh","Axiom","Neutron","purple","","174","10","48","available","Simon Line; 2026 DGPT Doubles Championship at The Preserve stamp; signed by Simon Lizotte; Flight 7/6/0/1"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/365-mamba.jpg","365","Mamba","Innova","unknown","green/blue","","171","10","42","available","Custom Jomez Pro tree-ring stamp; signed by Paul Ulibarri and Jeremy ""Big Jerm"" Koling; Flight 11/6/-5/1"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/366-cigarra.jpg","366","Cigarra","Discraft","Special Blend","copper/orange","","168","10","26","available","2026 Tour Series; Anthony Barela stamp; not signed; Flight 7/6/-1/2"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/367-cigarra.jpg","367","Cigarra","Discraft","Special Blend","blue/steel","","171","10","26","available","2026 Tour Series; Anthony Barela stamp; not signed; Flight 7/6/-1/2"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/368-explorer.jpg","368","Explorer","Latitude 64","Opto-X Orbit","pink","","174","10","45","available","2026 Team Series; Archer Eagle triple-stamp; signed by Isaac Robinson (2x World Champion); Flight 7/5/0/2"
